고유번호,회사명,종목코드,수정일
264714,SG&G,40610,20200910
209443,아주캐피탈,33660,20200911
447487,제주반도체,80220,20201016
1204056,빅히트,352820,20201016
220969,오공,45060,20200914
1337017,이앤에치,341310,20200914
106641,기아자동차,270,20200916
325112,프로텍,53610,20200916
300548,현대리바트,79430,20200629
361008,HSD엔진,82740,20200629
1208849,나인테크,267320,20200617
260569,유니셈,36200,20200617
808022,메지온,140410,20200915
603348,케이아이엔엑스,93320,20200916
307028,경남제약,53950,20200916
273615,비케이탑스,30790,20200610
445841,한컴MDS,86960,20200610
786331,에스앤씨엔진그룹,900080,20200610
1327092,라닉스,317120,20200610
261009,버추얼텍,36620,20200729
1185566,블러썸엠앤씨,263920,20200914
1290381,피엔케이피부임상연구센타,347740,20200914
258689,JYP Ent.,35900,20200914
238977,화진,134780,20200914
131780,SK네트웍스,1740,20201016
122339,이매진아시아,36260,20200707
357607,케이피티유,54410,20200707
147994,새로닉스,42600,20200630
565154,이노션,214320,20200918
919966,신라젠,215600,20200918
1415892,제이알글로벌리츠,348950,20200918
1405390,핌스,347770,20200918
1476219,교보10호기업인수목적,355150,20200918
146542,일정실업,8500,20200615
166500,화천기계,10660,20200616
1243550,아이비케이에스제7호기업인수목적,276920,20200618
942131,앤디포스,238090,20200804
135795,신도리코,29530,20200810
164362,행남사,8800,20200810
1105621,엔투텍,227950,20201020
1243161,인산가,277410,20201020
128971,대림건설,1880,20200709
136095,조은저축은행,31920,20200709
369657,리노공업,58470,20200709
301246,SFA반도체,36540,20200709
140566,한탑,2680,20200709
123541,보해양조,890,20200710
129411,삼환기업,360,20200918
124151,부산주공,5030,20200701
583026,율호,72770,20200618
136721,신영증권,1720,20200622
1440153,IBKS제14호스팩,351320,20200622
400060,이씨에스,67010,20200622
112165,디아이씨,92200,20200915
112059,상상인증권,1290,20200915
146649,일진홀딩스,15860,20200915
173449,경남바이오파마,44480,20200916
1394377,이지스밸류플러스리츠,334890,20201022
256502,에이텍,45660,20201022
155373,풍강,93380,20201026
1165155,모비스,250060,20200715
148461,제일연마,1560,20200715
1137383,카카오게임즈,293490,20200916
159193,한국전력공사,15760,20200921
216762,한양이엔지,45100,20200701
610490,비디아이,148140,20200706
1407158,신한제6호스팩,333050,20200706
860730,에이리츠,140910,20200622
221728,하츠,66130,20200622
122898,벽산,7210,20200622
392691,젬백스링크,64800,20200624
1293388,무진메디,322970,20200624
367385,효성오앤비,97870,20200811
230814,OQP,78590,20200811
1152470,펄어비스,263750,20200812
532129,영림원소프트랩,60850,20200812
527491,코리아에스이,101670,20200921
158149,한국쉘석유,2960,20201026
186452,릭스솔루션,29480,20201027
390860,MP그룹,65150,20201027
1117918,셀젠텍,258250,20201027
612294,피엔티,137400,20201027
1091382,마이더스AI,222810,20201027
243988,에스케이브로드밴드,33630,20200917
1102095,쿠첸,225650,20200922
226228,한프,66110,20200922
103176,흥국화재,540,20200701
397252,조이시티,67000,20200706
1032583,고려시멘트,198440,20200713
355089,토탈소프트,45340,20201008
180865,엔에스엔,31860,20200630
113058,한화생명,88350,20200630
910202,대동고려삼,178600,20200814
204226,소프트센,32680,20200814
242934,케이엠,83550,20200922
762377,씨앗,103660,20201021
164788,현대모비스,12330,20201015
877174,엠브레인,169330,20201015
1236286,컬러레이,900310,20201015
364111,다이노나,86080,20201015
1066030,드림티엔터테인먼트,220110,20200713
148595,제일테크노스,38010,20200713
197476,코엔텍,29960,20200713
264635,에스넷,38680,20200713
118275,디아이,3160,20200720
159810,카프로,6380,20200720
347062,현대바이오랜드,52260,20201021
1414422,아이비김영,339950,20201021
1144569,명성티엔에스,257370,20201028
1115044,안지오랩,251280,20200706
203847,국일신동,60480,20200825
540863,GST,83450,20200922
1047169,지란지교시큐리티,208350,20200922
1250374,에스에스알,275630,20200922
407814,크리스탈지노믹스,83790,20200923
114154,덕양산업,24900,20200923
1046203,스튜디오산타클로스,204630,20200923
1487446,엔에이치스팩17호,359090,20200923
1043853,베노홀딩스,206400,20201028
403793,바이브컴퍼니,301300,20201028
1038693,드림시큐리티,203650,20201105
148522,퍼스텍,10820,20200706
626011,아이텍,119830,20200707
410739,필로시스헬스케어,57880,20200707
975290,에이스토리,241840,20200825
113997,일진머티리얼즈,20150,20200826
537221,바이오코아,216400,20200826
1060735,아이피몬스터,223220,20200826
159209,한전기술,52690,20200827
122694,범양건영,2410,20200924
1274310,이오플로우,294090,20200924
304076,원방테크,53080,20200924
1416572,한화플러스제1호스팩,340440,20201030
1336285,SK4호스팩,307070,20200917
259590,바른손이앤에이,35620,20200821
1259056,베스파,299910,20200727
425351,멀티캠퍼스,67280,20200727
977650,엔케이맥스,182400,20200729
1071041,천랩,311690,20201116
357935,HDC현대EP,89470,20201116
122348,방림,3610,20201116
422895,세이브존I&C,67830,20201116
191588,삼원강재,23000,20200707
116426,코센,9730,20200708
155276,포스코케미칼,3670,20200828
141389,영풍정밀,36560,20200828
1213586,아이디피,332370,20200828
232089,바이온,32980,20200925
957568,세미콘라이트,214310,20200925
135111,수산중공업,17550,20200925
1328170,노드메이슨,317860,20201103
296290,키움증권,39490,20201105
105606,금호에이치티,214330,20201111
1187494,덴티스,261200,20200825
406037,CSA 코스믹,83660,20200907
363486,로체시스템즈,71280,20200916
1265251,압타머사이언스,291650,20200916
1447217,에이치엠씨제4호스팩,353070,20200729
1363818,롯데리츠,330590,20200825
1350638,티티씨디펜스,309900,20201118
367695,대한그린파워,60900,20201119
661157,인트로메딕,150840,20201119
876209,미래엔에듀파트너,208890,20201119
670085,엘아이에스,138690,20201119
152127,심텍홀딩스,36710,20200709
1095722,심텍,222800,20200709
1418260,폭스소프트,354230,20200828
1430475,코람코에너지리츠,357120,20200831
602279,그린플러스,186230,20201005
136271,신성이엔지,11930,20201113
1335851,박셀바이오,323990,20200922
231372,롯데관광개발,32350,20200922
365387,AJ네트웍스,95570,20200922
120872,만호제강,1080,20200825
138224,쌍용양회공업,3410,20201119
277736,한일네트웍스,46110,20200709
1139035,티에스아이,277880,20200831
1091054,쎄노텍,222420,20200901
199252,에이치엘비,28300,20200901
760999,상신전자,263810,20200901
147152,유니크,11320,20200901
785475,피앤이솔루션,131390,20200901
1061497,퓨쳐스트림네트웍스,214270,20201112
453284,교촌에프앤비,339770,20201112
1089855,해마로푸드서비스,220630,20201119
989327,엘피케이로보틱스,183350,20200917
1075126,경남제약헬스케어,223310,20201116
1263527,카이노스메드,284620,20201116
102432,계룡건설산업,13580,20200916
364847,이글루시큐리티,67920,20201119
396925,엠로,58970,20201119
244561,인터파크,35080,20201030
916516,흥국에프엔비,189980,20201030
168401,금비,8870,20201116
153621,참엔지니어링,9310,20201124
1047451,셀바스헬스케어,208370,20201124
261957,한국정보공학,39740,20201124
642541,디엔에이링크,127120,20201124
674498,골프존뉴딘홀딩스,121440,20201124
557508,GKL,114090,20201125
299464,초록뱀,47820,20201125
120906,에스아이리소스,65420,20201023
140177,GS리테일,7070,20200917
1436628,이지스레지던스리츠,350520,20200820
961570,신도기연,290520,20200820
878696,에스케이바이오팜,326030,20200820
599106,코닉글로리,94860,20201103
304401,텔라움,47730,20200811
361725,에스케이커뮤니케이션즈,66270,20200602
172228,엔케이,85310,20200602
129989,코스모신소재,5070,20200602
1096341,넷게임즈,225570,20201008
258102,지엔코,65060,20200608
111111,대양금속,9190,20201111
563147,에스에이티이엔지,158300,20201118
117382,디와이홀딩스,4510,20200609
150828,진흥기업,2780,20200609
390903,우주일렉트로,65680,20200603
232821,라이브파이낸셜,36170,20200604
299002,한라홀딩스,60980,20201013
134316,세원정공,21820,20200605
103130,엔케이물산,9810,20200624
117212,두산,150,20200625
171636,한솔홀딩스,4150,20200618
563518,비나텍,126340,20200923
390514,이루온,65440,20201015
1085187,씨알푸드,236030,20201015
552859,지트리비앤티,115450,20201023
596677,매커스,93520,20200604
678096,맥스로텍,141070,20200604
327396,옵트론텍,82210,20200604
242378,이지홀딩스,35810,20200703
526447,동북아12호선박투자회사,83370,20200623
923826,유테크,178780,20200623
1063237,플럼라인생명과학,222670,20200623
1084364,엔지스테크널러지,208860,20200604
605522,소룩스,290690,20201106
406392,엔에스쇼핑,138250,20201113
175623,라이브플렉스,50120,20201113
109189,대덕,8060,20200715
128980,삼호개발,10960,20200715
166333,이노와이즈,86250,20200715
1016886,테크엔,308700,20200715
217743,화성밸브,39610,20200715
258421,기산텔레콤,35460,20200715
816696,큐엠씨,136660,20200716
1214248,뉴트리,270870,20200608
121288,모나미,5360,20200608
210980,원익,32940,20200609
255141,글로앤웰,35480,20200717
1130885,바이오인프라생명과학,266470,20200722
435297,맥쿼리인프라,88980,20200715
1440481,IBKS제13호스팩,351340,20200715
235183,에이치케이,44780,20200715
107224,남선알미늄,8350,20200715
103635,광림,14200,20200609
373021,테라사이언스,73640,20200728
1062177,제놀루션,225220,20200724
441243,형지엘리트,93240,20200610
138303,쌍용정보통신,10280,20200716
598587,인터파크,108790,20200716
604268,에이프로,262260,20200716
172185,남성,4270,20200716
1061558,덕산네오룩스,213420,20200716
1237434,플리토,300080,20200729
341916,오스템임플란트,48260,20200730
1442115,소마젠,950200,20200730
852087,시디즈,134790,20200731
163716,한창,5110,20200731
526599,덴티움,145720,20200729
619640,이엔드디,101360,20200730
791209,우리들휴브레인,118000,20200731
391197,메디프론,65650,20200731
384762,파커스,65690,20200731
146269,일신방직,3200,20200731
439965,나노신소재,121600,20201113
963000,썬테크,217320,20201126
398792,S&T모티브,64960,20201126
100601,강원,114190,20200820
125725,포비스티앤씨,16670,20200820
136448,신신제약,2800,20200820
1243772,신한제4호기업인수목적,277480,20200820
367455,현우산업,92300,20200807
124504,포스코인터내셔널,47050,20200807
793155,핸디소프트,220180,20201123
143226,엠투엔,33310,20200901
918222,엘앤케이바이오,156100,20200901
1187865,앙츠,267810,20200901
480783,상신이디피,91580,20200901
629212,딜리,131180,20201123
156488,휴스틸,5010,20200805
765462,씨에스베어링,297090,20200805
399694,아프리카TV,67160,20200902
149345,조흥,2600,20200911
1359815,윈텍,320000,20200807
1067242,티씨엠생명과학,228180,20200807
155498,풍림산업,1310,20200828
219486,신세계I&C,35510,20200805
1165739,잉글우드랩,950140,20200805
1437292,미래에셋맵스리츠,357250,20200805
169048,넥스트사이언스,3580,20200810
273439,메디아나,41920,20200916
167208,흥아해운,3280,20200810
120924,매일홀딩스,5990,20200810
194947,한전산업,130660,20200811
874195,코썬바이오,204990,20200811
164812,현대종합상사,11760,20201124
273110,에스티큐브,52020,20201030
159218,한전KPS,51600,20200910
108940,대성홀딩스,16710,20200910
167280,폴루스바이오팜,7630,20201109
1166109,예선테크,250930,20200831
371740,디스플레이텍,66670,20200831
255105,골드퍼시픽,38530,20200902
660750,하나머티리얼즈,166090,20200902
1228515,지엔원에너지,270520,20200902
146560,일지테크,19540,20201106
162461,한화솔루션,9830,20201106
971090,샘코,263540,20200714
1264234,엘에이티,311060,20201102
525679,차바이오텍,85660,20201102
102353,경창산업,24910,20201019
359474,제이웨이,58420,20200910
1208885,경동도시가스,267290,20200914
1107665,크리스탈신소재,900250,20201109
104120,광진실업,26910,20201109
158024,KBI메탈,24840,20201116
133335,성창기업지주,180,20201116
761952,아나패스,123860,20201117
208134,KNN,58400,20200904
1351822,한화에스비아이스팩,317320,20201106
663289,위월드,140660,20200728
571483,오이솔루션,138080,20201109
1205842,현대건설기계,267270,20200803
133238,성지건설,5980,20200812
415646,드림텍,192650,20200915
228059,휴온스글로벌,84110,20200915
445799,서원인텍,93920,20201125
176835,농우바이오,54050,20201125
641171,모바일리더,100030,20201125
162081,한국투자파트너스,19560,20201125
821607,알톤스포츠,123750,20201125
109587,대륙제관,4780,20201125
494476,이녹스,88390,20201125
173740,신한,5450,20201125
1112700,에스엘에스바이오,246250,20201125
126414,삼성제약,1360,20201125
156859,KTB투자증권,30210,20200818
939942,포시에스,189690,20200824
818472,이큐셀,160600,20201110
215976,UCI,38340,20201110
166227,화승인더스트리,6060,20201111
1128613,화승엔터프라이즈,241590,20201111
1022902,애드바이오텍,179530,20201111
1396931,유엑스엔,337840,20201116
136925,신원종합개발,17000,20200603
608699,디엠티,134580,20200731
356927,에이디칩스,54630,20200731
112378,KR모터스,40,20200731
540447,유니테스트,86390,20200731
116301,NI스틸,8260,20200731
209780,케이씨,29460,20200731
1219155,네오크레마,311390,20200813
103626,한솔피엔에스,10420,20200813
234227,유진로봇,56080,20201109
578130,아퓨어스,149300,20201113
152729,광전자,17900,20201113
113535,대한해운,5880,20201113
449379,도이치모터스,67990,20200820
141556,오로라,39830,20201125
310156,셀루메드,49180,20201125
243979,수성,84180,20201125
1353848,이노벡스,279060,20201125
102760,두산건설,11160,20201125
160047,한국테크놀로지그룹,240,20201127
1338724,SNK,950180,20201127
1262032,롯데정보통신,286940,20201127
317210,성호전자,43260,20200616
155692,우리조명,37400,20200907
360036,백금T&A,46310,20201116
441128,아리온,58220,20201118
1036367,프로스테믹스,203690,20201118
136341,신성통상,5390,20200612
1276594,신한알파리츠,293940,20201123
867478,농업회사법인아시아종묘,154030,20201123
200910,아이즈비전,31310,20201123
806972,매직마이크로,127160,20201123
492894,젬백스,82270,20201123
255275,HB테크놀러지,78150,20201123
843830,카이노스메드,220250,20200611
660033,씨엔플러스,115530,20200611
991298,씨이랩,189330,20200612
106623,현대위아,11210,20200922
482426,인화정공,101930,20201127
673976,지스마트글로벌,114570,20201127
210856,코아스,71950,20201127
390408,에프앤리퍼블릭,64090,20201118
108977,대구백화점,6370,20201118
145437,키위미디어그룹,12170,20201119
896753,스킨앤스킨,159910,20201119
1055317,비엔디생활건강,215050,20201120
522007,크리스에프앤씨,110790,20200604
249034,드림라인,35430,20200819
171867,에스씨디,42110,20200615
803425,코리아에프티,123410,20200616
624509,디바이스이엔지,187870,20200616
231691,판타지오,32800,20201124
260611,크로바하이텍,43590,20201124
475976,인콘,83640,20201124
118804,동진쎄미켐,5290,20201124
160621,한국화장품제조,3350,20201124
408956,제넨바이오,72520,20201125
260356,산은캐피탈,8270,20201125
372226,티에스이,131290,20201125
117072,동양건설산업,5900,20200612
441304,가온미디어,78890,20200615
138598,아비코전자,36010,20200615
544452,이리츠코크렙,88260,20200928
151863,센트럴인사이트,12600,20200928
400121,유아이디,69330,20200928
765851,위더스제약,330350,20200928
141671,오리콤,10470,20201123
123781,부국철강,26940,20201123
220109,솔고바이오,43100,20201123
173032,동화기업,25900,20201126
1110076,솔트웍스,230980,20201126
1021666,덕산테코피아,317330,20201126
107598,남양유업,3920,20201126
110051,SK머티리얼즈,36490,20201126
115694,DB금융투자,16610,20200605
124090,한국특수형강,7280,20200608
303192,디에이피,66900,20200821
593032,LF,93050,20200617
389387,라임,65160,20200622
455112,GV,45890,20201126
1406618,비올,335890,20201126
148470,제일전기공업,199820,20201126
825959,하이비젼시스템,126700,20201126
132211,선창산업,2820,20201127
223513,제이씨현시스템,33320,20201127
146427,일야,58450,20201127
450339,에스에프씨,112240,20201127
596260,투비소프트,79970,20200720
520610,씨큐브,101240,20200731
161426,한미사이언스,8930,20200929
138747,아세아텍,50860,20200929
123107,보락,2760,20201127
540429,휴림로봇,90710,20201127
142865,WISCOM,24070,20201127
526678,동방선기,99410,20201127
162993,한일홀딩스,3300,20201127
831428,디에이치피코리아,131030,20201127
122205,바른손,18700,20201127
400857,에이블씨엔씨,78520,20201127
162832,한일단조,24740,20200710
100258,에스마크,30270,20200731
245898,아래스,50320,20201012
174004,유성기업,2920,20200701
647935,하나유비에스암바토비니켈해외자원개발2호,99350,20200701
647883,하나유비에스암바토비니켈해외자원개발1호,99340,20200701
1068348,러셀,217500,20200701
1110474,에스씨엠생명과학,298060,20200701
1275665,리메드,302550,20200701
254045,우리은행,30,20200908
1014657,비즈니스온,138580,20200908
1137897,SGA클라우드서비스,224880,20200929
587457,갤럭시아머니트리,94480,20200929
1182408,소프트캠프,258790,20201006
1395279,하나금융14호스팩,332710,20201127
1034730,크로넥스,215570,20201127
292434,인트론바이오,48530,20201127
435969,인피니트헬스케어,71200,20201127
442905,대성파인텍,104040,20201127
130383,서부T&D,6730,20201127
130879,서울식품공업,4410,20200608
168331,국동,5320,20200616
109037,대성창투,27830,20201127
141413,영화금속,12280,20201127
402989,코스온,69110,20201127
501970,코드네이처,78940,20201127
1009789,코스맥스,192820,20201127
470829,한솔인티큐브,70590,20201127
923899,스타모빌리티,158310,20201127
352064,프리엠스,53160,20201127
128546,삼천당제약,250,20201127
151395,천일고속,650,20201127
447502,바이오톡스텍,86040,20200710
551920,네오팜,92730,20200713
159412,한국제지,2300,20200713
632845,노랑풍선,104620,20200713
1413371,단디바이오,343090,20200713
246417,이오테크닉스,39030,20200731
409788,비에이치아이,83650,20200731
299358,해덕파워웨이,102210,20200731
303217,우진플라임,49800,20200731
652423,비티원,101140,20201013
103015,고려제약,14570,20200701
1109937,티앤알바이오팹,246710,20200702
1042650,큐리언트,115180,20200702
994994,나노,187790,20200702
486875,우양,103840,20200702
565215,굿센,243870,20200703
139685,양지사,30960,20200909
531865,유니테크노,241690,20201006
158316,NICE,34310,20200617
1453670,엔에이치스팩16호,353190,20200617
155258,포스코강판,58430,20200617
978075,옐로페이,179720,20200619
1047707,바이오로그디바이스,208710,20200619
378220,버킷스튜디오,66410,20200824
693651,비덴트,121800,20200824
650629,SBS미디어홀딩스,101060,20200706
665676,아시아경제,127710,20200706
101257,경남기업,800,20200909
527464,에이치시티,72990,20200909
120562,롯데지주,4990,20201012
233653,한국토지신탁,34830,20201012
643656,조이맥스,101730,20201012
347877,이에스에이,52190,20200619
454399,이상네트웍스,80010,20200619
1478712,대덕전자,353200,20200715
455875,와토스코리아,79000,20200828
145914,인터엠,17250,20200903
152589,코리아나,27050,20200706
667425,에이팩트,200470,20200909
799177,삼기,122350,20201022
1049167,미코바이오메드,214610,20201022
331016,에프앤가이드,64850,20200721
1073678,얼라인드,238120,20200904
1335578,애니플러스,310200,20200904
1031229,지티지웰니스,219750,20201026
128555,삼천리,4690,20200707
620868,아이티센,124500,20200707
267979,한일화학,7770,20200707
447609,비에이치,90460,20200707
523936,엘이티,297890,20200909
811372,노바렉스,194700,20200909
115612,동부건설,5960,20201029
1023318,센코,347000,20201029
1114586,셀레믹스,331920,20201029
125080,AK홀딩스,6840,20200629
139454,애경산업,18250,20200629
555874,제주항공,89590,20200629
530413,코디엠,224060,20200629
936787,애경유화,161000,20200629
547510,툴젠,199800,20200629
191472,KPX케미칼,25000,20200722
297095,나라엠앤디,51490,20200722
107677,비비안,2070,20200804
313649,현대바이오,48410,20200804
618401,크루셜텍,114120,20200804
1109690,도부마스크,227420,20200804
161444,한국씨티은행,16830,20201027
664853,제이씨케미칼,137950,20200909
226316,호전실업,111110,20200909
129420,까뮤이앤씨,13700,20201029
587466,KPX홀딩스,92230,20200722
166573,환인제약,16580,20200722
556712,힘스,238490,20200804
584362,넥스지,81970,20200806
495086,픽셀플러스,87600,20200811
137058,신일제약,12790,20200820
1326224,교보8호스팩,307280,20201102
876166,한국바이오젠,318000,20201102
1179608,포인트엔지니어링,256630,20200710
185046,SM C&C,48550,20200710
148610,한화투자증권,3530,20200910
121507,무림SP,1810,20200910
136086,무림페이퍼,9200,20200910
795135,코오롱인더,120110,20201102
1186671,바이오시네틱스,281310,20200707
375931,인선이엔티,60150,20200812
104519,국보,1140,20200813
660121,디에이테크놀로지,196490,20200813
1391103,브랜드엑스코퍼레이션,337930,20200813
218052,국제엘렉트릭코리아,53740,20200813
351375,뉴보텍,60260,20200820
122579,BYC,1460,20200907
533924,액트,131400,20200907
145686,이화산업,760,20200907
808068,에이씨티,138360,20200907
159616,두산중공업,34020,20200907
1113949,퓨전,195440,20200907
1032486,두산밥캣,241560,20200907
136101,메이슨캐피탈,21880,20201102
380429,CMG제약,58820,20201102
222213,포트로닉스천안,39870,20200730
155382,바이오빌,65940,20200731
364403,쏠리드,50890,20200910
109718,사조대림,3960,20200910
336817,에이치엘비제약,47920,20201105
1221947,비엔에프코퍼레이션,271780,20201105
533191,비보존 헬스케어,82800,20201105
536329,디지탈옵틱,106520,20201105
334624,팍스넷,38160,20200708
112332,미래에셋생명,85620,20200709
843900,육일씨엔에쓰,191410,20200806
143794,원림,5820,20200908
239596,쎄니트,37760,20201104
406046,STX중공업,71970,20201104
1343735,데이드림엔터,348840,20200818
689418,지와이커머스,111820,20200818
1416235,미투젠,950190,20200818
447982,에스피엠씨,74000,20200910
134510,세종공업,33530,20200911
298447,아모텍,52710,20201105
1259311,푸드나무,290720,20201105
155586,피에스엠씨,24850,20201105
552992,진매트릭스,109820,20200713
526836,미래나노텍,95500,20200713
141282,에이치디씨영창,1890,20200713
350020,파인디앤씨,49120,20201007
104537,국영지앤엠,6050,20201126
377018,기가레인,49080,20201126
359623,우리산업홀딩스,72470,20201125
479787,인텍플러스,64290,20201125
995993,캔서롭,180400,20201125
1391033,NH프라임리츠,338100,20200928
307222,YBM넷,57030,20201125
173351,삼진,32750,20201125
569646,영우디에스피,143540,20201125
152039,SG충방,1380,20201125
540605,이월드,84680,20201125
145668,이화공영,1840,20201125
156442,한국가구,4590,20200902
102751,고려산업,2140,20200902
1326279,아이엘사이언스,307180,20200902
349060,한스바이오메드,42520,20201127
117276,네이처셀,7390,20201021
244455,케이티앤지,33780,20201127
101220,KG케미칼,1390,20201006
249502,더블유에프엠,35290,20201006
106395,금호전기,1210,20201006
156895,아주IB투자,27360,20200902
141149,영진약품,3520,20200907
1110182,이노테라피,246960,20200907
990396,뿌리깊은나무들,266170,20201021
265324,CJ ENM,35760,20200908
138279,S-Oil,10950,20200908
937324,한국타이어앤테크놀로지,161390,20200908
110307,대선조선,31990,20201006
172945,동일철강,23790,20201006
133751,세명전기,17510,20201006
291860,조광ILI,44060,20201006
365624,광진윈텍,90150,20201006
591441,어보브반도체,102120,20201006
158112,한국수출포장공업,2200,20201127
595182,아톤,158430,20200907
126089,대유플러스,300,20200907
164742,현대자동차,5380,20200911
118266,DRB동일,4840,20201006
1108442,에치에프알,230240,20201006
480950,이아이디,93230,20201006
905316,하이골드3호,153360,20200601
348292,한빛소프트,47080,20200601
954242,하이골드12호,172580,20200601
609485,웅진에너지,103130,20200601
986898,팜스빌,318010,20200909
159795,한국카본,17960,20200910
169215,에너토크,19990,20200602
1190124,미디어젠,279600,20200615
137234,모베이스전자,12860,20200702
781202,뉴프라이드,900100,20200703
1174038,자비스,254120,20200703
1247918,한화에이스기업인수목적4호,279410,20200703
356802,큐렉소,60280,20200703
939331,한국콜마,161890,20201008
1080252,넥스틴,348210,20201008
330424,이베스트투자증권,78020,20201008
815095,우리이앤엘,153490,20200914
1099667,에스디생명공학,217480,20200721
833064,엠플러스,259630,20201106
131850,SK증권,1510,20200615
173661,에스지신성건설,1970,20200623
159102,DB손해보험,5830,20200709
1257526,한국제6호기업인수목적,281410,20200727
1214743,더네이쳐홀딩스,298540,20200727
113526,대한항공,3490,20201008
298270,안랩,53800,20201008
110893,대신증권,3540,20200722
109019,대구은행,5270,20200929
445054,하나마이크론,67310,20200701
352718,소리바다,53110,20200714
1251577,휴네시온,290270,20201008
120182,NH투자증권,5940,20201019
118008,동원금속,18500,20201112
160861,한농화성,11500,20201112
606886,엔지켐생명과학,183490,20200604
426086,휴켐스,69260,20201112
1042085,엑셈,205100,20201112
159005,생고뱅코리아홀딩스,2000,20200723
120289,제이에스티나,26040,20201016
201432,비츠로시스,54220,20201016
519252,THE E&M,89230,20201016
961507,이더블유케이,258610,20201016
1032404,콜마비앤에이치,200130,20201016
617998,세원,234100,20201019
1118281,피플바이오,304840,20201019
297989,오르비텍,46120,20200604
611286,티케이씨,191600,20200604
1011872,엔에스엠,238170,20201116
1026616,유투바이오,221800,20201116
867849,오파스넷,173130,20201117
360674,코위버,56360,20200604
816544,토니모리,214420,20201117
759513,LG하우시스,108670,20201120
1051472,젠큐릭스,229000,20200625
545929,제넥신,95700,20200625
1160512,헝셩그룹,900270,20200707
364254,알티캐스트,85810,20200629
187770,한국파마,32300,20200810
608802,텔콘RF제약,200230,20200707
100939,강남제비스코,860,20200806
203290,한국콜마홀딩스,24720,20200807
1267170,SK케미칼,285130,20201026
160588,한화,880,20201103
257149,에이프런티어,36180,20201103
1262458,동아타이어,282690,20201103
1319808,한일시멘트,300720,20201103
543204,아이오케이,78860,20201103
799539,제노레이,122310,20201103
260657,오상헬스케어,36220,20201113
407036,선바이오,67370,20201113
158307,롯데하이마트,71840,20200814
226547,오상자이엘,53980,20200814
373447,서린바이오,38070,20200814
1067808,넵튠,217270,20200814
149354,종근당홀딩스,1630,20200814
201450,SK렌터카,68400,20201026
508344,SK디앤디,210980,20201026
185222,크린앤사이언스,45520,20200707
757816,모다,149940,20200710
367482,라이트론,69540,20201123
1118139,이도바이오,336040,20201124
128607,삼천리자전거,24950,20201126
767460,PI첨단소재,178920,20201126
258360,위지트,36090,20200818
1344752,케어룸의료산업,327970,20200818
819073,인크로스,216050,20200818
372688,티사이언티픽,57680,20200826
249894,테라젠이텍스,66700,20201023
337296,원포유,122830,20201023
872452,에이치엔티,176440,20201023
1236532,와이즈버즈,273060,20201023
1259418,대보마그네틱,290670,20201023
539274,대상홀딩스,84690,20201023
1188378,시스웍,269620,20201023
173731,씨앤에스자산관리,32040,20200812
767628,나이벡,138610,20200813
384717,넥스트BT,65170,20201105
526951,이엠코리아,95190,20201111
635134,CJ제일제당,97950,20201117
125150,SGC에너지,5090,20201120
402110,시큐브,131090,20201120
606770,참좋은여행,94850,20201120
684802,에이플러스에셋,244920,20201120
608440,티앤엘,340570,20201120
406329,루멘스,38060,20201123
370255,바른전자,64520,20201127
144021,원풍물산,8290,20201127
317089,에스디,66930,20201026
147772,정원엔시스,45510,20200717
362201,세운메디칼,100700,20200717
599887,신텍,99660,20200720
688358,하이즈항공,221840,20200721
601641,리드,197210,20201126
160205,한국내화,10040,20201126
144720,유양디앤유,11690,20201126
201788,제낙스,65620,20201126
385415,일신바이오,68330,20201126
372873,KTis,58860,20201126
1489648,솔브레인,357780,20201106
495554,아이엠이연이,90740,20201106
164502,현대공업,170030,20201106
159573,한국주철관공업,970,20200827
297448,젬백스지오,41590,20201111
269852,인프라웨어,41020,20201127
132868,성안,11300,20201127
415628,세진중공업,75580,20201127
560122,텔레필드,91440,20201127
148443,제일파마홀딩스,2620,20201127
369213,리노스,39980,20201127
1042359,지엘팜텍,204840,20201127
114093,덕성,4830,20200901
307897,신한카드,32710,20200910
190321,케이티,30200,20200910
188973,화일약품,61250,20200921
230036,드래곤플라이,30350,20200921
1168684,스튜디오드래곤,253450,20200921
1153105,비비씨,318410,20200921
108065,쎌마테라퓨틱스,15540,20200723
1050738,솔트룩스,304100,20200723
1419384,하나금융16호스팩,343510,20200723
164724,현대엘리베이터,17800,20200723
288343,삼영이엔씨,65570,20201119
253985,국보디자인,66620,20201119
136776,제이준코스메틱,25620,20201119
297961,케이맥,43290,20201126
317487,에이치엘비파워,43220,20201127
1142400,이루다,164060,20201127
666064,셀바스AI,108860,20201127
666204,제너셈,217190,20201127
105271,케이씨씨,2380,20200803
113544,대한화섬,3830,20200803
153393,태광산업,3240,20200803
579971,칩스앤미디어,94360,20200803
1042775,만도,204320,20200803
1015160,와이팜,332570,20200803
245694,남화산업,111710,20200912
1414361,SK5호스팩,337450,20201102
295370,에이아이비트,39230,20201118
249441,씨씨에스,66790,20201126
150165,브이티지엠피,18290,20201110
288495,홈센타홀딩스,60560,20200804
365590,에이치엘비생명과학,67630,20200804
364795,레드로버,60300,20200828
405278,KG모빌리언스,46440,20200828
1450105,미래에셋대우스팩 5호,353490,20200828
838962,알서포트,131370,20201119
259934,예림당,36000,20201119
226352,케이엠더블유,32500,20201120
549925,루트로닉,85370,20201120
568461,보광산업,225530,20201120
142661,우성사료,6980,20201124
186559,콤텍시스템,31820,20201124
